PassengerId,survival_prob,survived_pred,threshold,model_path,scored_at
1297,0.5231502084009876,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1298,0.33046492908150327,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1299,0.44955868198559024,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1300,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1301,0.8208740643795598,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1302,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1303,0.9462383059943245,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1304,0.6806047481106603,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1305,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1306,0.953202530220051,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1307,0.09843578472526504,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1308,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1309,0.1667276560265558,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
